Date,Value
2022-01-01,0.6493588001693733
2022-01-02,4.191147909841203
2022-01-03,8.39452369872496
2022-01-04,7.147792703000397
2022-01-05,5.548218194641289
2022-01-06,6.010313787228384
2022-01-07,6.675318852854896
2022-01-08,14.722929257364532
2022-01-09,20.46158942211727
2022-01-10,26.366644054818114
2022-01-11,12.192747941816245
2022-01-12,0.3332280945948827
2022-01-13,6.7582471800016375
2022-01-14,1.8979318963396148
2022-01-15,3.168226382157482
2022-01-16,4.324358556167603
2022-01-17,3.745263461734007
2022-01-18,1.1835107453600475
2022-01-19,0.599963375448396
2022-01-20,10.223382086022452
2022-01-21,1.040314765972214
2022-01-22,5.0863180906940615
2022-01-23,11.927400080969534
2022-01-24,14.242532541283095
2022-01-25,14.067794140284697
2022-01-26,23.489930109833953
2022-01-27,16.462688515027523
2022-01-28,18.6980919377362
2022-01-29,7.737133570992309
2022-01-30,3.626843265487914
